id,title,description,municipality,link,image_link,additional_image_link,availability,availability_date,cost_of_goods_sold,google_product_category,product_type,sale_link,age_group,venue_name
84a360c6-c12e-4649-a872-663a188ec34d,Sala Fernando Rey: Hágase tu voluntad,"<p class=""MsoNormal""><span class=""normaltextrun""><strong><span style=""color:black"">El doc del mes – HÁGASE
TU VOLUNTAD</span></strong></span><strong><span style=""color:#1F1F1F"">&nbsp;</span></strong><span class=""normaltextrun""><span style=""color:black"">de Adrián Silvestre</span></span></p><p class=""paragraph""><span class=""normaltextrun""><span style=""color:black"">Documental</span></span></p><p class=""paragraph""><span class=""normaltextrun""><span style=""color:black"">España 2024</span></span></p><p class=""paragraph""><span class=""normaltextrun""><span style=""color:black"">98 minutos – VO </span></span></p><p class=""paragraph""><span class=""normaltextrun""><span style=""color:black"">No
recomendada menores 12 años</span></span></p><p class=""paragraph""><span style=""color: black; font-size: 1rem; font-family: var(--chakra-fonts-body);"">Ricardo
siempre ha sido un vividor. Hedonista y un poco sarcástico. Ve como su vida se
desmorona cuando pierde a su pareja y sufre dos ataques cerebro-vasculares.
Solo, tuerto y con dificultades para caminar, cae en un estado de depresión y
ansiedad. Cree que la muerte será la única solución a sus problemas. Pero antes
de dejar este mundo, le gustaría volver a sus dos hijos, quienes cortaron
relación con él hace más de veinte años. El proceso de reconstrucción de los
vínculos familiares rotos convertirá el viaje emocional de esta familia en un
relato agridulce que nos habla de la complejidad de los lazos entre padres e
hijos, y la necesidad de reconocer el derecho de todo ser humano a decidir
sobre el final de su propia vida.</span></p><p class=""paragraph""><span class=""normaltextrun""><em><span>NORMAS
DE ACCESO AL RECINTO</span></em></span><span class=""eop""><span>&nbsp;</span></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Se ruega
puntualidad. Una vez comenzada la proyección no se permitirá el acceso a la
sala ni se garantiza si se abandona la sala durante la misma</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Al acceder
a la sala de cine se podrá pedir el documento que acredite el beneficio de
alguno de los descuentos aplicables según política de descuentos</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>No se
admiten cambios ni devoluciones excepto en caso de suspensión</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>No se
permite el consumo de alimentos o bebidas en la sala</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>No está
permitido grabar o fotografiar las películas</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Apaguen
los móviles antes de que comience la proyección. Su sonido y luz molestan al
público asistente</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Las salas
de cine tienen reservado el derecho de admisión</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Por
normativa de evacuación, todas las personas que accedan a las salas de cine
tienen que contar con entrada, independientemente de la edad que tengan y de
que ocupen o no butaca</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Los
cochecitos y soportes de bebés se dejarán en los espacios habilitados para
ellos fuera de la sala. El personal del edificio les dará indicaciones</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Recomendamos
consultar la sinopsis y edades recomendadas de las películas</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span class=""eop""><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span></span><!--[endif]--><span class=""eop""><em><span>Guarde
sus localidades durante la proyección; podrán ser requeridas por el responsable
de la sala</span></em></span></p><p class=""paragraph""><!--[if !supportLists]--><span><span>-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span><!--[endif]--><span class=""eop""><em><span>La
organización se reserva el derecho de reubicación de la localidad por causas
justificadas y necesarias</span></em></span></p><p class=""paragraph""><span class=""normaltextrun""><em><span>SE
RECOMIENDA:</span></em></span><span class=""eop""><span>&nbsp;</span></span></p><p class=""paragraph""><span style=""font-size: 1rem; color: var(--chakra-colors-chakra-body-text); font-family: var(--chakra-fonts-body);"">-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span><span class=""normaltextrun"" style=""font-size: 1rem; color: var(--chakra-colors-chakra-body-text); font-family: var(--chakra-fonts-body);""><em>Actuar con
responsabilidad</em></span></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agsvxc-sala-fernando-rey3a-hagase-tu-voluntad,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/84a360c6-c12e-4649-a872-663a188ec34d/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/84a360c6-c12e-4649-a872-663a188ec34d/product_page/public,in_stock,,2,Cine,event,https://pago.ataquilla.com/#/event/X3AGSVXC/,,Fórum Metropolitano - Sala Fernando Rey
4d08215d-70df-450e-8958-02ba32255adb,Corta el cable rojo,"<p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start"">Prepárate para sumergirte en una experiencia teatral que ha hecho reír&nbsp;sin parar a cientos de miles de espectadores durante 12 años en la Gran&nbsp;Vía de Madrid. “Corta el Cable Rojo” es una comedia excepcional que se ha ganado el corazón del público con su ingenio, humor contagioso y&nbsp;números cómicos espectaculares. La fórmula infalible de “Corta el Cable&nbsp;Rojo” combina música cautivadora creada en directo y&nbsp;proyecciones&nbsp;deslumbrantes, el talento apabullante de los actores y un&nbsp;formato&nbsp;arrollador para crear una experiencia teatral única y emocionante. Cada&nbsp;número cómico es un derroche de creatividad y humor que mantiene al&nbsp;público en un estado de alegría y asombro constante.</p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start"">Pero no solo nosotros afirmamos ser la comedia más divertida, las miles&nbsp;de opiniones inmejorables de nuestros espectadores en plataformas&nbsp;como&nbsp;atrapalo.com&nbsp;o&nbsp;entradas.com, lo confirman. Los comentarios entusiastas y&nbsp;las puntuaciones sobresalientes son el reflejo de la satisfacción del&nbsp;público, que ha experimentado una verdadera explosión de risas y ha&nbsp;salido cautivado por la magia de “Corta el Cable Rojo”</p>",Vigo,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3ah1hw1-corta-el-cable-rojo,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/4d08215d-70df-450e-8958-02ba32255adb/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/4d08215d-70df-450e-8958-02ba32255adb/product_page/public,in_stock,,16.8,Humor,event,https://pago.ataquilla.com/#/event/X3AH1HW1/,,Teatro Afundación Vigo
dab84d97-4815-4273-94f5-b43fdb2aa783,HOVIK. Grito,"<p><!--StartFragment-->Probablemente no haya un lugar en el mundo en el que la libertad de expresión tenga tanto valor, sentido y significado como en el escenario cuando lo pisa un cómico.<!--EndFragment--></p>",Pontevedra,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agtyz2-hovik-grito,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/dab84d97-4815-4273-94f5-b43fdb2aa783/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/dab84d97-4815-4273-94f5-b43fdb2aa783/product_page/public,in_stock,,30.8,Humor,event,https://pago.ataquilla.com/#/event/X3AGTYZ2/,,Auditorio Sede Afundación Pontevedra
abd378de-ecc7-480d-9f94-b99241066d27,"Conferencia EDUCACIÓN S.XXI con JERO GARCÍA «Sport vs. Bullying», en A Coruña","<p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">El jueves&nbsp;<strong>21 de noviembre, JERO GARCÍA</strong>, presidente de la Fundación FAID-Jero García de ayuda a la integración a través del deporte, ofrece dos encuentros con motivo del ciclo EDUCACIÓN S. XXI en la&nbsp;<strong><a href=""https://www.afundacion.org/es/centros/centro/sede_afundacion_a_coruna"" target=""_blank"">Sede Afundación de A Coruña</a></strong>. El primero de ellos, dirigido a escolares, será a las 11.00 h, y el segundo pase para público general, por la tarde, a las 19.00 h.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">Jero García, que vivió acoso en primera persona, compartirá su experiencia en esta conferencia. Con su testimonio, nos invita a romper el silencio y a ser valientes, no solo enfrentándonos al acoso, sino denunciándolo. Su ponencia es intensa, con un montón de experiencias reales, y promete no dejar a nadie indiferente.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">Que es el bullying? Es acoso escolar. Puede ser físico, psicológico o verbal, y su objetivo es hacer daño de forma intencionada y repetida. Según estudios recientes, en España más de 300.000 familias están afectadas por el acoso escolar, y el 50 % de las víctimas también sufren ciberacoso.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">Esta conferencia se enmarca dentro del programa&nbsp;<strong>CULTURA POR ALIMENTOS</strong>, en colaboración con la Federación Española de Bancos de Alimentos, para incrementar los recursos del banco de alimentos local. Invitamos a todas las personas que asistan a este evento a colaborar con esta campaña solidaria con la donación de productos no perecederos, que podrán depositar a la entrada del recinto. ¡Gracias!</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span style="" color: rgb(14, 40, 65)"">Más información&nbsp;<a href=""https://culturaporalimentos.afundacion.org/"" target=""_blank"">AQUÍ</a>.</span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span style="" color: rgb(14, 40, 65)"">CICLO EDUCACIÓN S. XXI</span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">Un programa de conferencias para dar a conocer las últimas tendencias, estudios y teorías sobre Educación a toda la comunidad escolar, desde las familias al propio estudiantado y, por supuesto, al equipo docente. Grandes especialistas ya pasaron por nuestros edificios en las distintas ciudades gallegas, ofreciendo su enfoque profesional para apoyar la educación desde la casa y desde la escuela.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span style="" color: rgb(14, 40, 65)"">Más información&nbsp;<a href=""https://afundacion.org/es/area-educativa/educacion-siglo-XXI"" target=""_blank"">AQUÍ</a></span></strong><span style="" color: rgb(14, 40, 65)"">.</span></p><p><!--StartFragment--><!--EndFragment--><br></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style="" color: rgb(14, 40, 65)"">&nbsp;</span><br></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agr44h-conferencia-educacion-sxxi-con-jero-garcia-3c3csport-vs-bullying3e3e2c-en-a-coruna,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/abd378de-ecc7-480d-9f94-b99241066d27/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/abd378de-ecc7-480d-9f94-b99241066d27/product_page/public,in_stock,,0,Formación,event,https://pago.ataquilla.com/#/event/X3AGR44H/,,Auditorio Sede Afundación A Coruña
a69b6bb4-2c11-4522-9b9d-41faf7a34ade,Semana de Cinema Euroárabe Amal. - TO A LAND UNKNOWN. (FIC) ,"<p align=""left"">
<em><strong>TO
A LAND UNKNOWN. (FIC)&nbsp;</strong></em></p><p align=""justify"">
Mahdi
Fleifel | 2024 | Grecia | 105’</p><p align=""justify"">
Un
refugiado palestino que vive al&nbsp;margen de la sociedad en Atenas es estafado por un contrabandista y&nbsp;se propone vengarse para sobrevivir.</p>",Santiago de Compostela,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agpnxw-semana-de-cinema-euroarabe-amal-to-a-land-unknown-28fic29-,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/a69b6bb4-2c11-4522-9b9d-41faf7a34ade/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/a69b6bb4-2c11-4522-9b9d-41faf7a34ade/product_page/public,in_stock,,3.5,Cine,event,https://pago.ataquilla.com/#/event/X3AGPNXW/,,Teatro Principal de Santiago
37b243d9-d4c6-4de1-9f4d-a4d00ddd5831,OSG – “El Mesías” G.F. Händel,"<p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left""><strong>Director:</strong></p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">Carlos Mena</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">Director Coro:</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">Javier Fajardo</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left""><strong>Solistas:</strong></p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">• Alicia Amo, soprano.</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">• Lucia Caihuela, mezzo-soprano.</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">• Luken Munguira, tenor.</p><p class=""MsoNormal"" style="" color: rgb(21, 82, 16); font-weight: 400; text-align: left"">• Fernando Campero, barítono.</p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agcev9-osg-22el-mesias22-gf-handel,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/37b243d9-d4c6-4de1-9f4d-a4d00ddd5831/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/37b243d9-d4c6-4de1-9f4d-a4d00ddd5831/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGCEV9/,,Palacio de la Ópera
32374e7b-3939-43f3-ab15-da71241e4f35,FUNTASTIK – NO LIMITS,"<p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><!--StartFragment-->Los menores de 3 años no pagan entrada<!--EndFragment--><span><br></span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span>Un universo de multi experiencias divertidas y educativas</span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span>Donde podrán realizar actividades físicas, pues contarán con una pista de patinaje sobre hielo ecológico, hinchables de salto para los más pequeños y circuitos de hinchables donde realizar pruebas de esfuerzo y superación, completando el recorriendo de obstáculos y pruebas deportivas hasta alcanzar la meta.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style=""font-family: var(--chakra-fonts-body); font-size: 1rem;"">Además, podrán disfrutar de espacios temáticos de LOS PITFOS® y LEGO®, donde encontrarán múltiples juegos interactivos donde divertirse mientras fomentan la imaginación y creatividad.</span></p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agjmgp-funtastik-no-limits,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/product_page/public,in_stock,,9,Exposiciones,event,https://pago.ataquilla.com/#/event/X3AGJMGP/,,Expourense
32374e7b-3939-43f3-ab15-da71241e4f35,FUNTASTIK – NO LIMITS,"<p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><!--StartFragment-->Los menores de 3 años no pagan entrada<!--EndFragment--><span><br></span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span>Un universo de multi experiencias divertidas y educativas</span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span>Donde podrán realizar actividades físicas, pues contarán con una pista de patinaje sobre hielo ecológico, hinchables de salto para los más pequeños y circuitos de hinchables donde realizar pruebas de esfuerzo y superación, completando el recorriendo de obstáculos y pruebas deportivas hasta alcanzar la meta.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style=""font-family: var(--chakra-fonts-body); font-size: 1rem;"">Además, podrán disfrutar de espacios temáticos de LOS PITFOS® y LEGO®, donde encontrarán múltiples juegos interactivos donde divertirse mientras fomentan la imaginación y creatividad.</span></p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agjmgp-funtastik-no-limits,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/product_page/public,in_stock,,9,Infantil,event,https://pago.ataquilla.com/#/event/X3AGJMGP/,,Expourense
32374e7b-3939-43f3-ab15-da71241e4f35,FUNTASTIK – NO LIMITS,"<p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><!--StartFragment-->Los menores de 3 años no pagan entrada<!--EndFragment--><span><br></span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><strong><span>Un universo de multi experiencias divertidas y educativas</span></strong></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span>Donde podrán realizar actividades físicas, pues contarán con una pista de patinaje sobre hielo ecológico, hinchables de salto para los más pequeños y circuitos de hinchables donde realizar pruebas de esfuerzo y superación, completando el recorriendo de obstáculos y pruebas deportivas hasta alcanzar la meta.</span></p><p class=""MsoNormal"" style="" color: rgb(34, 34, 34); font-weight: 400; text-align: start""><span style=""font-family: var(--chakra-fonts-body); font-size: 1rem;"">Además, podrán disfrutar de espacios temáticos de LOS PITFOS® y LEGO®, donde encontrarán múltiples juegos interactivos donde divertirse mientras fomentan la imaginación y creatividad.</span></p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agjmgp-funtastik-no-limits,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/32374e7b-3939-43f3-ab15-da71241e4f35/product_page/public,in_stock,,9,Familiar,event,https://pago.ataquilla.com/#/event/X3AGJMGP/,,Expourense
10e8c2f5-f763-45e9-b345-95e047873fcb,XV aniversario Noites de retranca,"<p><!--StartFragment--><span style=""color: rgb(34, 34, 34)"">Quince años cumplen las&nbsp;</span><span class=""il"" style=""color: rgb(34, 34, 34)""><em>Noites</em></span><span style=""color: rgb(34, 34, 34)""><em>&nbsp;de retranca</em>. Muchas gracias por estar siempre ahí.</span><!--EndFragment--><br></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3ags6fz-xv-aniversario-noites-de-retranca,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/10e8c2f5-f763-45e9-b345-95e047873fcb/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/10e8c2f5-f763-45e9-b345-95e047873fcb/product_page/public,in_stock,,20.6,Humor,event,https://pago.ataquilla.com/#/event/X3AGS6FZ/,,Auditorio Gaviota - Palexco 
2abc948d-d4cc-44b0-a181-1d644ee21819,Coaches de choque,"<p><!--StartFragment-->Los “COACHES de choque” es un espectáculo de comedia improvisada diseñado para activar y dar un “chute” de endorfinas al público asistente. Un show interactivo en el que Oswaldo Digón y Rafa Durán interpretan a dos coaches verdaderamente entusiasmados y muy motivados, que mediante una terapia de impro-choque crean sobre la marcha un espectáculo frenético, único e irrepetible gracias a las propuestas del público. En resumen, una divertidisima&nbsp; parodia&nbsp; del ""desarrollo personal""<!--EndFragment--><br></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agpc6f-coaches-de-choque,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/2abc948d-d4cc-44b0-a181-1d644ee21819/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/2abc948d-d4cc-44b0-a181-1d644ee21819/product_page/public,in_stock,,11.6,Humor,event,https://pago.ataquilla.com/#/event/X3AGPC6F/,,Auditorio Sede Afundación A Coruña
86dbf6d0-73ab-4725-a880-c66ce1725ad5,CIRCO DE PINOCHO,"<p class=""MsoNormal""><strong>Viernes 1 y 8 de noviembre, día del espectador. Precio único
10€ + gastos</strong></p><p class=""MsoNormal""><strong>Domingo 3 y 10 de noviembre en la sesión de las 12:00h, 3€ de
descuento</strong></p><p class=""MsoNormal"">El&nbsp;<strong>Circo de Pinocho</strong>&nbsp;es el nuevo espectáculo
de&nbsp;<strong>Educateatro Produccions</strong>. Un montaje creado únicamente para
representarse en carpa que combina el teatro musical con una antología de los
números más clásicos del circo.<span>&nbsp; </span></p><p class=""MsoNormal"">Después
de que el hada Mimadriña convirtiera a Pinocho en un niño de verdad, nuestro
protagonista cumple su sueño y monta el Circo de Pinocho. Geppeto será el
payaso, el hada la trapecista y Pepiño Grillo el maestro de ceremonias, pero...
faltan el resto de artistas! Geppeto construirá los muñecos que realizarán
números de cuerda floja, equilibristas, malabarista, acróbatas... y el hada
Mimadriña les dará vida con su conjuro.<span>&nbsp;
</span></p><p class=""MsoNormal"">Con el que no contaba nadie es que este mismo hechizo hará que Pinocho
se transforme de nuevo en un muñeco de madera.<span>&nbsp;
</span></p><p class=""MsoNormal"">Durante el fantástico espectáculo de circo, Pinocho y Pepiño Grillo
tendrán que encontrar al hada para revertir el conjuro, pero no aparece por
ningún lado. La raptó la malvada Chinche Chinchón, que está reclutando artistas
para el circo de la competencia.<span>&nbsp; </span></p><p class=""MsoNormal"">Podrán
los protagonistas liberarla para que Pinocho vuelva a ser un niño de verdad?</p><p class=""MsoNormal"">
<strong>Información de interés:</strong> </p><p class=""MsoNormal"">· Duración: 2 horas con descanso de 15 minutos
incluido. </p><p class=""MsoNormal"">· Idioma: Gallego </p><p class=""MsoNormal"">· No está permitida la entrada de&nbsp;<strong>carritos de
bebé&nbsp;</strong>a la sala. Se dispondrá de un aparcamiento en el vestíbulo del circo.
</p><p class=""MsoNormal"">· Las&nbsp;<strong>sillas de ruedas</strong>&nbsp;pueden acceder tanto al palco central como al
lateral, seleccionando cualquier butaca, que será sustituida el día de la
función. </p><p class=""MsoNormal"">· Las funciones podrán ser canceladas por condiciones climatológicas
muy adversas, siguiendo las recomendaciones de Meteogalicia o Aemet.</p><p class=""MsoNormal"">·&nbsp;<span><span>M</span><span style=""color: var(--chakra-colors-chakra-body-text)""><span>enores de 24 meses que no ocupen butaca no paga</span>n</span></span><br></p><p class=""MsoNormal""><strong>&nbsp;Info en
www.circodepinocho.gal</strong></p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agss6q-circo-de-pinocho,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/86dbf6d0-73ab-4725-a880-c66ce1725ad5/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/86dbf6d0-73ab-4725-a880-c66ce1725ad5/product_page/public,in_stock,,11.6,Circo,event,https://pago.ataquilla.com/#/event/X3AGSS6Q/,,Carpa Educateatro instalada en Ponteareas. Frente gasoliñeira Repsol
5a258493-6b98-41f2-a384-7c2156097dc4,"Mentes Peligrosas - Leo Harlem, Ana Morgade, Xosé A. Touriñán y JJ Vaquero","<p class=""MsoNormal"" style=""text-align:justify""><span lang=""es"" style=""color:#444444"">De la escuela de la
comedia nacional han salido algunas de las mentes más afiladas, originales,
creativas y… peligrosas de España. Y ya iba siendo hora de que tuviesen una
fiesta a su altura. Tras vender más de 70.000 entradas en su primer año de
vida, Mentes Peligrosas afronta el nuevo curso con la ilusión de repetir
matrícula de honor en el marco de un espectáculo completamente renovado. Olvídate
de las típicas reuniones de antiguos alumnos: esta vez, lo que nos une no es el
pasado, sino la necesidad de romper con todo y celebrar lo que de verdad
importa... ¡la risa!</span></p><p class=""MsoNormal"" style=""text-align:justify""><span lang=""es"" style=""color:#444444"">Nuevo show, nuevos
monólogos, nuevos gags… Mentes Peligrosas vuelve para demostrar que es la mejor
fiesta de la risa posible. <strong>Leo Harlem, Ana Morgade, JJ Vaquero y Xosé A.
Touriñán</strong> llegan al Palacio de Congresos para bailar, cenar, beber… Y, sobre
todo, reírnos como nunca. Mentes brillantes, talentosas y peligrosas que se
reúnen una vez más para crear una experiencia única.</span></p>",Santiago de Compostela,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agvggr-mentes-peligrosas-leo-harlem2c-ana-morgade2c-xose-a-tourinan-y-jj-vaquero,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/5a258493-6b98-41f2-a384-7c2156097dc4/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/5a258493-6b98-41f2-a384-7c2156097dc4/product_page/public,in_stock,,37.4,Humor,event,https://pago.ataquilla.com/#/event/X3AGVGGR/,,Palacio de Congresos y Exposiciones
